"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2019/02/11","24.1","24.45","24.1","24.45","0.34999999999999787","1.45","55.167"
"2019/01/30","24.1","24.2","24","24.1","0","0.00","94.013"
"2019/01/29","24.3","24.3","24","24.1","-0.1999999999999993","-0.82","34.836"
"2019/01/28","24.3","24.4","24.1","24.3","0","0.00","77.045"
"2019/01/25","24.5","24.55","24.3","24.3","-0.1999999999999993","-0.82","88.014"
"2019/01/24","24.4","24.6","24.4","24.5","0.10000000000000142","0.41","92.007"
"2019/01/23","24.5","24.7","24.4","24.4","-0.05000000000000071","-0.20","99.006"
"2019/01/22","24.7","24.7","24.45","24.45","-0.15000000000000213","-0.61","95.019"
"2019/01/21","24.3","24.7","24.15","24.6","0.3500000000000014","1.44","283"
"2019/01/18","24.15","24.3","24.15","24.25","0","0.00","36.123"
"2019/01/17","24.3","24.3","24.1","24.25","-0.05000000000000071","-0.21","186.024"
"2019/01/16","24.3","24.4","24.2","24.3","0","0.00","67.015"
"2019/01/15","24.55","24.55","24.3","24.3","-0.1999999999999993","-0.82","45.008"
"2019/01/14","24.2","24.7","24.2","24.5","0.3000000000000007","1.24","138.007"
"2019/01/11","24.25","24.35","24","24.2","-0.10000000000000142","-0.41","47.006"
"2019/01/10","24.1","24.4","24","24.3","0.15000000000000213","0.62","123.004"
"2019/01/09","24.15","24.15","24","24.15","0.04999999999999716","0.21","84.64"
"2019/01/08","24","24.1","23.8","24.1","-0.04999999999999716","-0.21","81.018"
"2019/01/07","23.85","24.15","23.85","24.15","0.5","2.11","43.004"
"2019/01/04","24.2","24.2","23.25","23.65","-0.3500000000000014","-1.46","43.005"
"2019/01/03","23.95","24.4","23.95","24","0.05000000000000071","0.21","85.001"
"2019/01/02","24.1","24.3","23.9","23.95","-0.05000000000000071","-0.21","58.057"
"2018/12/28","24.05","24.35","23.8","24","-0.05000000000000071","-0.21","121.392"
"2018/12/27","24.4","24.4","24","24.05","0.1999999999999993","0.84","78.004"
"2018/12/26","24.2","24.2","23.85","23.85","-0.25","-1.04","60.102"
"2018/12/25","24.3","24.3","23.9","24.1","-0.5499999999999972","-2.23","81.104"
"2018/12/24","24.2","24.8","24.15","24.65","0.5999999999999979","2.49","40.073"
"2018/12/22","24.2","24.2","23.95","24.05","-0.25","-1.03","43.006"
"2018/12/21","24.5","24.5","23.85","24.3","0.05000000000000071","0.21","99.121"
"2018/12/20","24.9","24.9","24.15","24.25","-0.6499999999999986","-2.61","105.003"
"2018/12/19","25.05","25.2","24.9","24.9","-0.15000000000000213","-0.60","102.104"
"2018/12/18","25.05","25.3","25","25.05","-0.4499999999999993","-1.76","97.201"
"2018/12/17","26.4","26.4","25.5","25.5","-0.6000000000000014","-2.30","100.003"
"2018/12/14","26.1","26.55","25.95","26.1","0.20000000000000284","0.77","134.05"
"2018/12/13","26.1","26.25","25.9","25.9","-0.20000000000000284","-0.77","56"
"2018/12/12","25.3","26.25","25.3","26.1","0.9000000000000021","3.57","175.1"
"2018/12/11","25.4","25.4","25","25.2","0.14999999999999858","0.60","93.001"
"2018/12/10","25.5","25.5","25","25.05","-0.5","-1.96","78.902"
"2018/12/07","25.3","25.85","25.3","25.55","0.05000000000000071","0.20","111.013"
"2018/12/06","26.85","26.85","25.4","25.5","-1.3000000000000007","-4.85","210.368"
"2018/12/05","26.3","27","26.3","26.8","-0.34999999999999787","-1.29","311.862"
"2018/12/04","26.8","27.6","26.4","27.15","0.7999999999999972","3.04","469.372"
"2018/12/03","25.95","26.7","25.95","26.35","0.6500000000000021","2.53","415.572"
"2018/11/30","25.2","25.8","25.2","25.7","0.3999999999999986","1.58","213.115"
"2018/11/29","25.35","25.6","25.2","25.3","0.05000000000000071","0.20","222.001"
"2018/11/28","25.25","25.5","24.95","25.25","0","0.00","143.142"
"2018/11/27","24.8","25.3","24.7","25.25","0.5500000000000007","2.23","135.002"
"2018/11/26","24.45","25","24.4","24.7","0.3999999999999986","1.65","64.03"
"2018/11/23","25","25.1","24.05","24.3","-0.5999999999999979","-2.41","119.12"
"2018/11/22","25.15","25.15","24.75","24.9","-0.10000000000000142","-0.40","117.001"
"2018/11/21","24.4","25","24.2","25","0.6000000000000014","2.46","141.12"
"2018/11/20","24.35","24.5","24.3","24.4","0.09999999999999787","0.41","60.002"
"2018/11/19","24.3","24.6","24.1","24.3","0.05000000000000071","0.21","151.001"
"2018/11/16","23.7","24.6","23.55","24.25","0.8000000000000007","3.41","170.006"
"2018/11/15","23.65","23.7","23.35","23.45","0.05000000000000071","0.21","83"
"2018/11/14","23.5","23.7","23.3","23.4","0.14999999999999858","0.65","47.006"
"2018/11/13","23.65","23.65","23.15","23.25","-0.5500000000000007","-2.31","150.181"
"2018/11/12","23.85","24.2","23.75","23.8","-0.3999999999999986","-1.65","111.098"
"2018/11/09","24.3","24.3","24","24.2","-0.10000000000000142","-0.41","89.001"
"2018/11/08","24.5","24.8","24.3","24.3","0.05000000000000071","0.21","135.008"
"2018/11/07","24.3","24.5","24.05","24.25","0.3000000000000007","1.25","149.314"
"2018/11/06","23.9","24.1","23.8","23.95","0.3999999999999986","1.70","203.145"
"2018/11/05","24.1","24.1","23.4","23.55","-1.1499999999999986","-4.66","320"
"2018/11/02","24.5","25.25","24.3","24.7","0.6999999999999993","2.92","295.051"
"2018/11/01","23.55","24.05","23.35","24","0.75","3.23","326.522"
"2018/10/31","23.2","23.65","23","23.25","0.4499999999999993","1.97","221.126"
"2018/10/30","23.3","23.3","22.75","22.8","0","0.00","170"
"2018/10/29","23.05","23.2","22.25","22.8","-0.1999999999999993","-0.87","177.024"
"2018/10/26","23.6","23.95","22.6","23","-0.3000000000000007","-1.29","369.019"
"2018/10/25","24.95","24.95","23.3","23.3","-2.5500000000000007","-9.86","550.241"
"2018/10/24","26.1","26.2","25.85","25.85","-0.14999999999999858","-0.58","58.008"
"2018/10/23","26.05","26.3","25.85","26","-0.14999999999999858","-0.57","100.003"
"2018/10/22","25.6","26.25","25.6","26.15","0.5499999999999972","2.15","110.108"
"2018/10/19","25.9","26.5","25.35","25.6","-0.29999999999999716","-1.16","108.22"
"2018/10/18","26","26.85","25.9","25.9","0.14999999999999858","0.58","323.016"
"2018/10/17","26.25","26.3","25.55","25.75","0.14999999999999858","0.59","158.4"
"2018/10/16","25.85","26.4","25.3","25.6","0.10000000000000142","0.39","206.007"
"2018/10/15","25.9","26","25.5","25.5","-0.10000000000000142","-0.39","303.007"
"2018/10/12","24.4","25.75","24.4","25.6","-0.14999999999999858","-0.58","472.005"
"2018/10/11","26.3","26.75","25.75","25.75","-2.8500000000000014","-9.97","663.004"
"2018/10/09","29.9","30.2","28.6","28.6","-1.2999999999999972","-4.35","273"
"2018/10/08","30.55","30.55","29.75","29.9","-0.05000000000000071","-0.17","212"
"2018/10/05","30.5","30.8","29.55","29.95","-0.5500000000000007","-1.80","254.068"
"2018/10/04","31.3","31.3","30.3","30.5","-0.8000000000000007","-2.56","396.14"
"2018/10/03","31.85","32.35","31.2","31.3","0.6999999999999993","2.29","1195.073"
"2018/10/02","29.7","30.85","29.45","30.6","0.9000000000000021","3.03","278.2"
"2018/10/01","29.7","30","29.6","29.7","0","0.00","105.35"
"2018/09/28","29.5","29.9","29.35","29.7","0.3000000000000007","1.02","222.458"
"2018/09/27","29.1","29.45","28.9","29.4","0.3999999999999986","1.38","139.636"
"2018/09/26","29","29.3","28.95","29","0","0.00","43"
"2018/09/25","28.8","29.25","28.75","29","0.1999999999999993","0.69","108.111"
"2018/09/21","28.95","29.2","28.6","28.8","0.1999999999999993","0.70","72.158"
"2018/09/20","29.1","29.1","28.55","28.6","-0.3999999999999986","-1.38","67"
"2018/09/19","28.9","29.3","28.9","29","0.1999999999999993","0.69","79.003"
"2018/09/18","28.85","29.5","28.6","28.8","-0.09999999999999787","-0.35","123.007"
"2018/09/17","29.15","29.2","28.6","28.9","-0.05000000000000071","-0.17","84.378"
"2018/09/14","28.8","29.25","28.6","28.95","0.5999999999999979","2.12","198.162"
"2018/09/13","28","28.5","28","28.35","0.3500000000000014","1.25","83.004"
"2018/09/12","29","29","27.9","28","-1","-3.45","387.173"
"2018/09/11","29.1","30.05","28.6","29","-0.10000000000000142","-0.34","234.081"
"2018/09/10","30.55","30.55","28.8","29.1","-1.4499999999999993","-4.75","413.554"
"2018/09/07","31.35","31.75","30.1","30.55","-0.75","-2.40","423.2"
"2018/09/06","32.1","32.15","31.2","31.3","-0.7499999999999964","-2.34","533.313"
"2018/09/05","31.4","32.6","31.1","32.05","1.6499999999999986","5.43","1680.31"
"2018/09/04","30.3","30.8","30.3","30.4","0.1999999999999993","0.66","77.001"
"2018/09/03","30.95","31.2","30.2","30.2","-0.5","-1.63","243.629"
"2018/08/31","30.75","31.65","30.6","30.7","-0.05000000000000071","-0.16","245.031"
"2018/08/30","31.3","31.3","30.45","30.75","-0.14999999999999858","-0.49","116.029"
"2018/08/29","31.5","31.5","30.75","30.9","0.14999999999999858","0.49","168"
"2018/08/28","30","31.3","30","30.75","0.75","2.50","307.011"
"2018/08/27","30","30.15","29.75","30","0","0.00","239.003"
"2018/08/24","30.4","30.4","29.8","30","-0.4499999999999993","-1.48","143.109"
"2018/08/23","30.4","30.6","30.25","30.45","0.14999999999999858","0.50","168.655"
"2018/08/22","30.3","30.5","30.25","30.3","-0.1999999999999993","-0.66","213.133"
"2018/08/21","30.35","30.7","30.05","30.5","0.4499999999999993","1.50","218.001"
"2018/08/20","30.75","31.3","29.8","30.05","-0.75","-2.44","272.766"
"2018/08/17","31","31.2","30.8","30.8","0","0.00","163.003"
"2018/08/16","31.3","32.15","30.65","30.8","-0.8000000000000007","-2.53","568"
"2018/08/15","32","32.5","31.6","31.6","-0.5499999999999972","-1.71","135.108"
"2018/08/14","31.7","32.15","31.55","32.15","0.25","0.78","257.301"
"2018/08/13","33.5","33.5","31.2","31.9","-1.8999999999999986","-5.62","697"
"2018/08/10","33.75","34.05","33.6","33.8","-0.30000000000000426","-0.88","253"
"2018/08/09","34.7","34.75","34","34.1","-0.6000000000000014","-1.73","269.5"
"2018/08/08","35.4","35.85","34.65","34.7","-0.44999999999999574","-1.28","900.045"
"2018/08/07","34.9","35.4","34.3","35.15","0.29999999999999716","0.86","1018.107"
"2018/08/06","34.2","35.35","34.2","34.85","0.5","1.46","607.118"
"2018/08/03","34.5","35.2","34.1","34.35","0.75","2.23","1053.168"
"2018/08/02","34","35.4","33.6","33.6","0","0.00","1025.083"
"2018/08/01","33.45","34.05","33.45","33.6","0.30000000000000426","0.90","170"
"2018/07/31","33.2","33.5","33.1","33.3","0","0.00","174.002"
"2018/07/30","34","34.2","32.9","33.3","-0.4000000000000057","-1.19","275.026"
"2018/07/27","32.55","34.3","32.45","33.7","1.1500000000000057","3.53","392.105"
"2018/07/26","32.5","32.8","32.3","32.55","0.09999999999999432","0.31","233.328"
"2018/07/25","32.5","32.7","32.4","32.45","0.10000000000000142","0.31","172.501"
"2018/07/24","33","33","32.3","32.35","-0.25","-0.77","215.098"
"2018/07/23","33.4","33.95","32.4","32.6","-0.7999999999999972","-2.40","394.002"
"2018/07/20","34.45","34.45","33.35","33.4","-0.7000000000000028","-2.05","668.048"
"2018/07/19","33.3","35.25","33.2","34.1","0.9500000000000028","2.87","1307.207"
"2018/07/18","32.4","33.15","32.4","33.15","1.0499999999999972","3.27","304.003"
"2018/07/17","32.25","32.3","31.95","32.1","0","0.00","81.209"
"2018/07/16","32.9","32.95","32.05","32.1","-0.3500000000000014","-1.08","114.105"
"2018/07/13","31.7","32.7","31.7","32.45","0.9500000000000028","3.02","216"
"2018/07/12","31.8","31.8","31.5","31.5","0","0.00","77.001"
"2018/07/11","31.5","31.75","31.25","31.5","-0.10000000000000142","-0.32","210.001"
"2018/07/10","31.35","31.8","31.2","31.6","0.25","0.80","226.004"
"2018/07/09","32.3","32.55","31.2","31.35","-0.25","-0.79","197.292"
"2018/07/06","32.45","32.45","30.9","31.6","-0.29999999999999716","-0.94","523.01"
"2018/07/05","33.2","33.25","31.6","31.9","-1.3500000000000014","-4.06","704.506"
"2018/07/04","34.55","34.55","33.1","33.25","-1.25","-3.62","2099.208"
"2018/07/03","31.8","34.5","31.7","34.5","3.1000000000000014","9.87","2055.201"
"2018/07/02","31.35","31.6","31.35","31.4","0.1999999999999993","0.64","146.031"
"2018/06/29","31.4","31.85","31.2","31.2","0","0.00","225.514"
"2018/06/28","31","32.5","30.7","31.2","0.05000000000000071","0.16","217.001"
"2018/06/27","31.5","31.65","31.15","31.15","-1.2000000000000028","-3.71","297.5"
"2018/06/26","32.9","33.1","32","32.35","-0.75","-2.27","607.636"
"2018/06/25","33.25","33.5","33.1","33.1","-0.25","-0.75","189.011"
"2018/06/22","34.75","34.75","33.25","33.35","-1.6499999999999986","-4.71","613.01"
"2018/06/21","33","35.2","32.8","35","2","6.06","622.194"
"2018/06/20","34.05","34.1","32.85","33","-1.3500000000000014","-3.93","499.323"
"2018/06/19","34.9","35.15","34.35","34.35","-0.04999999999999716","-0.15","360.186"
"2018/06/15","34.35","35","34.3","34.4","0.04999999999999716","0.15","203.005"
"2018/06/14","34.85","34.85","34","34.35","-0.25","-0.72","202.02"
"2018/06/13","34.75","35.1","34.3","34.6","0","0.00","332.002"
"2018/06/12","35.8","35.8","34.5","34.6","-1","-2.81","523.004"
"2018/06/11","35.5","36.25","35.4","35.6","0.25","0.71","570.102"
"2018/06/08","36","36","35.15","35.35","-0.29999999999999716","-0.84","726.101"
"2018/06/07","36.6","36.8","35.3","35.65","-0.10000000000000142","-0.28","3038.365"
"2018/06/06","34.3","35.75","34","35.75","3.25","10.00","5190.418"
"2018/06/05","30.4","32.5","30.25","32.5","2.9499999999999993","9.98","1070.314"
"2018/06/04","29.25","29.7","29","29.55","0.4499999999999993","1.55","325.006"
"2018/06/01","28.35","29.25","28.35","29.1","0.5","1.75","240.003"
"2018/05/31","28.85","29.2","28.55","28.6","-0.29999999999999716","-1.04","305.502"
"2018/05/30","29","29.5","28.85","28.9","-0.15000000000000213","-0.52","204.301"
"2018/05/29","29.5","29.8","29","29.05","-0.5500000000000007","-1.86","393.757"
"2018/05/28","30","30.05","29.55","29.6","-0.3999999999999986","-1.33","259.004"
"2018/05/25","31.1","31.25","29.75","30","-1","-3.23","875.119"
"2018/05/24","29","31","28.85","31","2","6.90","1428.124"
"2018/05/23","28.75","29.15","28.6","29","0.25","0.87","299.212"
"2018/05/22","29.45","29.6","28.75","28.75","-0.3999999999999986","-1.37","369.999"
"2018/05/21","28.45","29.2","28.45","29.15","0.75","2.64","348.063"
"2018/05/18","28.95","28.95","28.05","28.4","-0.40000000000000213","-1.39","384"
"2018/05/17","28.65","29.45","28.6","28.8","0.3000000000000007","1.05","372.4"
"2018/05/16","28.65","28.8","27.6","28.5","-0.5","-1.72","609.006"
"2018/05/15","29.35","30.5","28.75","29","-0.8999999999999986","-3.01","837.303"
"2018/05/14","30.45","30.65","29.8","29.9","-0.9000000000000021","-2.92","482.217"
"2018/05/11","31.35","31.9","30.8","30.8","-0.5","-1.60","284.01"
"2018/05/10","32.2","32.2","31.3","31.3","-0.8000000000000007","-2.49","404.095"
"2018/05/09","32.35","32.35","31.6","32.1","-0.19999999999999574","-0.62","338"
"2018/05/08","32.2","32.3","31.95","32.3","-0.15000000000000568","-0.46","223.105"
"2018/05/07","32.6","33","32.2","32.45","-0.04999999999999716","-0.15","261.001"
"2018/05/04","32.5","33","32.2","32.5","0","0.00","183.262"
"2018/05/03","33.65","33.7","32.5","32.5","-1.1499999999999986","-3.42","449.101"
"2018/05/02","32.5","33.95","32.4","33.65","1.1999999999999957","3.70","424.014"
"2018/04/30","32","32.45","31.8","32.45","0","0.00","286.294"
"2018/04/27","32.5","32.5","31.6","32.45","-0.04999999999999716","-0.15","327.356"
"2018/04/26","32.6","32.7","31.2","32.5","-0.10000000000000142","-0.31","548.013"
"2018/04/25","32.2","32.65","32.15","32.6","-0.10000000000000142","-0.31","314.21"
"2018/04/24","33.5","33.5","32.25","32.7","-0.7999999999999972","-2.39","349.005"
"2018/04/23","33.75","33.9","32.5","33.5","-0.25","-0.74","391.051"
"2018/04/20","33.65","34.15","33.65","33.75","0.10000000000000142","0.30","293.209"
"2018/04/19","33.85","33.85","33.65","33.65","-0.14999999999999858","-0.44","125"
"2018/04/18","34","34.1","33.35","33.8","-0.20000000000000284","-0.59","387.055"
"2018/04/17","34.75","34.85","33.5","34","-0.75","-2.16","629.004"
"2018/04/16","34.7","36.8","34.7","34.75","0.3999999999999986","1.16","1483.102"
"2018/04/13","34.5","34.5","33","34.35","-0.14999999999999858","-0.43","2272.166"
"2018/04/12","34.5","35.4","34.2","34.5","0","0.00","516.418"
"2018/04/11","35.7","35.7","33.85","34.5","-1.2999999999999972","-3.63","746.169"
"2018/04/10","37","37","35.8","35.8","-0.8500000000000014","-2.32","415.054"
"2018/04/09","37.5","37.5","36.65","36.65","-0.75","-2.01","296.019"
"2018/04/03","37.8","37.8","37.25","37.4","-0.7000000000000028","-1.84","220.065"
"2018/04/02","38.3","38.3","37.8","38.1","0","0.00","147.201"
"2018/03/31","38.05","38.1","37.8","38.1","0.05000000000000426","0.13","88.115"
"2018/03/30","38.7","38.75","38","38.05","-0.5500000000000043","-1.42","152.099"
"2018/03/29","38.65","38.9","38.5","38.6","0","0.00","179.138"
"2018/03/28","38.95","38.95","38.1","38.6","-0.25","-0.64","118.464"
"2018/03/27","39.1","39.35","38.8","38.85","0.30000000000000426","0.78","187.56"
"2018/03/26","38.15","39.2","37.7","38.55","0.29999999999999716","0.78","304.277"
"2018/03/23","37.8","38.25","37.2","38.25","-0.04999999999999716","-0.13","419.097"
"2018/03/22","39.6","39.6","38","38.3","-1.3000000000000043","-3.28","511.512"
"2018/03/21","40.05","40.3","39.2","39.6","-0.3999999999999986","-1.00","333.35"
"2018/03/20","40.25","40.25","39.9","40","-0.29999999999999716","-0.74","199.106"
"2018/03/19","40.8","40.9","39.9","40.3","-0.7000000000000028","-1.71","376.047"
"2018/03/16","42.5","42.5","40.9","41","-0.9500000000000028","-2.26","381.017"
"2018/03/15","42.5","42.5","41.9","41.95","-0.7999999999999972","-1.87","211.254"
"2018/03/14","42.8","42.8","41.8","42.75","0.14999999999999858","0.35","350.017"
"2018/03/13","41.2","42.6","41.2","42.6","1.3999999999999986","3.40","634.643"
"2018/03/12","41","41.7","40.25","41.2","1.4000000000000057","3.52","587.513"
"2018/03/09","37.95","40.3","37.7","39.8","1.9499999999999957","5.15","721.106"
"2018/03/08","38.05","38.1","37.35","37.85","-0.14999999999999858","-0.39","328.731"
"2018/03/07","38","38.65","37.8","38","0.04999999999999716","0.13","467.927"
"2018/03/06","38.2","38.85","37.25","37.95","-0.14999999999999858","-0.39","734.206"
"2018/03/05","39.6","39.7","38.05","38.1","-1.5","-3.79","520.038"
"2018/03/02","40","40","39.5","39.6","-0.6499999999999986","-1.61","196.076"
"2018/03/01","40.2","40.25","39.8","40.25","0.04999999999999716","0.12","167.216"
"2018/02/27","40.3","40.65","40.2","40.2","-0.04999999999999716","-0.12","221.791"
"2018/02/26","40.85","40.85","40.25","40.25","0","0.00","162.051"
"2018/02/23","40.4","40.65","40.25","40.25","-0.04999999999999716","-0.12","214.625"
"2018/02/22","40.05","40.6","40","40.3","0.25","0.62","193.009"
"2018/02/21","40","40.3","40","40.05","0.09999999999999432","0.25","197.21"
"2018/02/12","39.8","40.3","39.6","39.95","0.45000000000000284","1.14","305.047"
"2018/02/09","38.75","39.6","38.2","39.5","-1.0499999999999972","-2.59","477.202"
"2018/02/08","40.1","40.55","39.75","40.55","0.44999999999999574","1.12","358.001"
"2018/02/07","42","42","40.1","40.1","-1.3999999999999986","-3.37","1094.511"
"2018/02/06","43.4","43.4","39.6","41.5","-2.5","-5.68","1208.304"
